vuln_id,compiler,compiler_version,vulnerability_type,root_cause,root_cause_detail,description,reported_time,reference
2806,pytorch/glow,Before commit 03a5c8ad10fa603b8ee87d72ded2c2a3f0d86484,Improper Control of Compilation Availability,Memory Management Defects,"Random failures in OpenCL operator tests indicate a runtime execution/teardown defect (e.g., improper synchronization or lifetime management of OpenCL resources) that can corrupt memory and crash the process, impacting availability when triggered during OpenCL backend execution.",The operator test fails randomly on OpenCL,2019-04-26T05:17:56Z,https://github.com/pytorch/glow/issues/2806
2816,pytorch/glow,Before commit 0663d894cf2ca90d24c9a46b96d2402b7d89c3a2,CWE-754: Improper Check for Unusual or Exceptional Conditions,Invariant Violations,"The runtime/execution path in example binaries does not correctly enforce or gracefully handle the HostManager active request limit, allowing crafted or excessive request patterns to trigger crashes or resource exhaustion (availability impact).",Example binaries should handle HostManager active request limit,2019-04-29T19:39:57Z,https://github.com/pytorch/glow/issues/2816
2835,pytorch/glow,Before commit 421d0a577e57d4ae9e9df617698f11a2a0030f41,CWE-754: Improper Check for Unusual or Exceptional Conditions,Backend Inconsistencies,"The OpenCL backend fails for most example applications because required kernels (e.g., elementselectW16) are not generated/registered and certain operations (e.g., decoder_output_concat1) are not supported, causing crashes or hard failures during code generation/execution.",[OpenCL] all but one of the example applications fail (cannot find elementselectW16 kernel or decoder_output_concat1 operation not supported),2019-05-01T15:25:06Z,https://github.com/pytorch/glow/issues/2835
2836,pytorch/glow,Before commit 421d0a577e57d4ae9e9df617698f11a2a0030f41,CWE-754: Improper Check for Unusual or Exceptional Conditions,Backend Inconsistencies,"During LLVM IR/code generation, the compiler uses x86_64-specific assumptions or paths without validating/guarding target architecture support, causing compilation to fail/crash when a non-x86_64 target is selected.",Unable to compile for targets other than x86_64,2019-05-01T16:05:36Z,https://github.com/pytorch/glow/issues/2836
2855,pytorch/glow,Before commit 25a144c48f42408cff200bcaaa38d96579724d8f,CWE-754: Improper Check for Unusual or Exceptional Conditions,Invariant Violations,"HostManager::removeNetwork does not properly validate/handle exceptional conditions (e.g., removing a non-existent or in-use network) and fails to return an error status, leading to a runtime crash instead of graceful failure.",[runtime] removeNetwork should return error,2019-05-04T18:34:53Z,https://github.com/pytorch/glow/issues/2855
2982,pytorch/glow,Before commit 1433013f2f5895deee92bd6ecdae5969b758268f,Improper Control of Compilation Availability,Memory Management Defects,"The issue reports a reproducible crash in Debug+ASAN when running RecommendationSystemTest, indicating a memory-safety defect (e.g., out-of-bounds/invalid access) in the IR construction/constant generation path that can terminate compilation/inference availability when triggered by specific models/tests.",RecommendationSystemTest fails in Debug+ASAN,2019-05-24T23:31:55Z,https://github.com/pytorch/glow/issues/2982
3019,pytorch/glow,Before commit 0af7753aad5449b2c275e1525eeab46b7690ffd3,Improper Control of Compilation Availability,Memory Management Defects,"In the code generation/object emission path (bundle generation/relocation handling), BundleConfig accesses symbol name data via a SymbolTable* without ensuring the pointer (or required symbol entries) is valid, leading to a SIGSEGV crash and compilation/inference availability impact.",Accessing names of symbols from SymbolTable* inside BundleConfig causes SIGSEGV,2019-05-31T01:17:45Z,https://github.com/pytorch/glow/issues/3019
3026,pytorch/glow,Before commit 0af7753aad5449b2c275e1525eeab46b7690ffd3,Improper Control of Compilation Availability,Others,"The report indicates RecSys unit/CI tests are flaky and sometimes crash during runtime/execution, implying nondeterministic failure that can impair availability; no concrete evidence of a crafted input/model exploit or specific memory-safety bug is provided in the issue description.",[Unittest/CI] RecSys seems to be flaky,2019-05-31T18:02:32Z,https://github.com/pytorch/glow/issues/3026
3171,pytorch/glow,Before commit 35b41fa8a394dc2e6b91b8cd3b36f9c5c789139c,CWE-754: Improper Check for Unusual or Exceptional Conditions,Invariant Violations,"A change in Loader.cpp’s default constructor introduced incorrect/unsafe initialization behavior during CLI/model loader setup, causing the frontend/model-loading path to crash and thereby impacting compilation availability.",New logic in Loader.cpp default constructor seems counterintuitive,2019-06-25T22:43:30Z,https://github.com/pytorch/glow/issues/3171
3183,pytorch/glow,Before commit 3a1de345a0173f0e978dd72ecc8aa40c48c7ff7a,CWE-704: Incorrect Type Conversion or Cast,Numerical Computing Defects,"The optimizeConversions pass incorrectly assumes certain type casts are no-ops and removes/folds them during IR optimization, but those conversions can change values (e.g., due to precision/rounding/saturation differences). This leads to compiled graphs producing inference results inconsistent with the original model.",[Bug] optimizeConversions is too optimistic about what casts are NOOP,2019-06-27T01:02:07Z,https://github.com/pytorch/glow/issues/3183
3217,pytorch/glow,Before commit 99b657159f5bc46fde9dca728264ff84848453e6,Improper Control of Compilation Availability,Invariant Violations,"The IR verification/instrumentation pipeline does not robustly handle certain IR/module states under the -instrument-debug flag, leading to a compiler crash (availability impact) instead of safely rejecting or skipping instrumentation.",Error with the flag: -instrument-debug,2019-07-10T12:04:47Z,https://github.com/pytorch/glow/issues/3217
3221,pytorch/glow,Before commit 05c925ecd21a89080470b4355ebf6ee0c10bed74,CWE-20: Improper Input Validation,Invariant Violations,"The loader allows selecting or reaching an unsupported backend while running in interpreter mode, leading to a runtime crash instead of rejecting the configuration/input gracefully. A crafted model/configuration that triggers backend selection can cause denial of service via crash.",Loader must guard against unsupported backends in interpreter mode,2019-07-11T01:13:39Z,https://github.com/pytorch/glow/issues/3221
3328,pytorch/glow,Before commit 3337530382d542d197b8a7d0748d440111df4e23,CWE-617: Reachable Assertion,Numerical Computing Defects,"The graph-level constant deduplication pass compares Constant values in a way that fails for NaN (NaN != NaN), causing the deduplicateConstants assertion to deterministically trigger when a model contains NaN constants, leading to a compiler crash and loss of availability.",deduplicateConstants assert will always fire if Constant contains NaN,2019-07-30T14:07:50Z,https://github.com/pytorch/glow/issues/3328
3497,pytorch/glow,Before commit 7799af8fc66c4c5b5104ff16044fb0a6b2f90fdb,CWE-20: Improper Input Validation,Tensor Mapping Defects,"During training execution, a tensor slicing operation can be invoked with an invalid slice size, which is not robustly checked/handled and results in a runtime crash (""Invalid slice size""), allowing a crafted model/input to trigger denial of service.","[Training] resnet-training example not working ""Invalid slice size""",2019-09-10T19:16:37Z,https://github.com/pytorch/glow/issues/3497
3504,pytorch/glow,Before commit be72ad505d3ee5dc6496851d01b0f07276e3f800,CWE-754: Improper Check for Unusual or Exceptional Conditions,Invariant Violations,"A code path introduced in commit a28e332 uses an LLVM/Glow Expected<T> without checking/handling the error state; when the Expected contains an error during code generation/JIT linking, it triggers an unhandled failure (e.g., abort/exception), causing a crash and impacting compilation/inference availability.",Unchecked Expected introduced in a28e332,2019-09-12T01:02:12Z,https://github.com/pytorch/glow/issues/3504
3530,pytorch/glow,Before commit 06a770108191cedf648f0f7218eb17fa9370bbba,CWE-682: Incorrect Calculation,Numerical Computing Defects,"GradCheckTest.gradientCheckMatMul fails only for certain input sizes, indicating the runtime MatMul (or its gradient) produces incorrect results for particular dimensions/strides (e.g., shape-dependent indexing/accumulation/precision behavior), leading to incorrect gradient calculations rather than a crash.",[Grad] GradCheckTest.gradientCheckMatMul fails for certain input sizes,2019-09-19T00:09:06Z,https://github.com/pytorch/glow/issues/3530
3540,pytorch/glow,Before commit f43ccac65d50d2948ff49adb424cd211882d0069,CWE-617: Reachable Assertion,Invariant Violations,"During the post-training quantization/calibration pass, a code path reads uninitialized values, causing a deterministic assertion failure in QuantizationTest. A crafted or malformed model/input that exercises this path can reliably crash the compiler/runtime, degrading availability.",QuantizationTest assert due to uninitialized data,2019-09-21T03:51:39Z,https://github.com/pytorch/glow/issues/3540
3559,pytorch/glow,Before commit 0710601718ba0c5ee8d61ad2e33e04c9ca6c80e3,CWE-754: Improper Check for Unusual or Exceptional Conditions,Others,"The issue report indicates that running the resnet-training example causes a crash at runtime in versions before the referenced commit, implying a defect in runtime handling (e.g., missing checks/unsupported op path) that breaks availability when executing this workload.",[examples] resnet-training is broken,2019-09-26T19:32:20Z,https://github.com/pytorch/glow/issues/3559
3676,pytorch/glow,Before commit 075643a7e87d284ae25ab1e6c9ab6383773f0b8b,CWE-754: Improper Check for Unusual or Exceptional Conditions,Invariant Violations,"During IR construction/graph building, the compiler assumes generated node/value names are unique; a crafted model/graph can trigger a duplicate-name condition (“unique name errorâ€?, causing a crash and potentially repeated retries/resource exhaustion, impacting compilation availability.",unique name error.,2019-10-24T09:28:50Z,https://github.com/pytorch/glow/issues/3676
3802,pytorch/glow,Before commit 49b1a1587d9070409e048f21d292dc39d1b6df27,CWE-754: Improper Check for Unusual or Exceptional Conditions,Backend Inconsistencies,"The OpenCL backend does not implement/lower the LocalResponseNormalization operator, and the compiler fails to handle this unsupported op gracefully (e.g., by rejecting with a controlled error or falling back), resulting in a crash during backend code generation/operator lowering.",[OpenCL] LocalResponseNormalization unsupported,2019-11-21T08:54:20Z,https://github.com/pytorch/glow/issues/3802
